customer_id,name,email,tenure_months,last_login_days,login_frequency,avg_session_duration,feature_usage_count,monthly_active_days,usage_drop_flag,subscription_type,monthly_charges,payment_failures,discount_applied,support_ticket_count,unresolved_tickets,churn,health_score
CUST0802,Ishitav Fernandes,ishitav.fernandes@gmail.com,6,8,29,67.7,2,27,1,Standard,456.4,0,1,4,2,0,61
CUST0803,Yogavesh Almeida,yogavesh.almeida@gmail.com,31,39,4,15.1,43,16,1,Premium,768.43,2,1,1,3,1,10
CUST0804,Aaeshant Mehra,aaeshant.mehra@gmail.com,19,16,16,74.8,38,17,0,Standard,730.37,0,0,0,4,0,52
CUST0805,Prayait Basu,prayait.basu@gmail.com,44,0,21,22.4,40,15,0,Basic,756.59,1,0,0,1,0,82
CUST0806,Shaavesh Chakraborty,shaavesh.chakraborty@gmail.com,54,24,20,8.6,36,3,0,Standard,960.23,1,0,3,3,0,42
CUST0807,Raon Ishikawa,raon.ishikawa@gmail.com,39,42,14,116.6,43,12,1,Basic,876.53,0,0,9,3,1,19
CUST0808,Aaantesh Kulasekaran,aaantesh.kulasekaran@gmail.com,27,39,27,94.0,37,9,0,Premium,393.71,0,1,1,1,0,53
CUST0809,Yogavant Balasubramaniam,yogavant.balasubramaniam@gmail.com,10,41,29,117.7,15,21,0,Standard,284.25,1,0,0,0,0,49
CUST0810,Ishishini Suryanarayanan,ishishini.suryanarayanan@gmail.com,26,24,15,60.0,28,12,0,Basic,1147.24,0,1,5,0,0,76
CUST0811,Devitan Raghunathan,devitan.raghunathan@gmail.com,19,38,28,66.2,18,26,0,Standard,926.63,1,0,3,4,0,20
CUST0812,Vivviika Hernandez,vivviika.hernandez@gmail.com,39,34,3,24.4,34,15,0,Basic,665.7,1,1,9,0,0,56
CUST0813,Manilesh Venkataraman,manilesh.venkataraman@gmail.com,3,2,8,33.4,22,2,0,Basic,1249.87,1,0,6,4,0,56
CUST0814,Neeilesh Mehra,neeilesh.mehra@gmail.com,45,49,16,101.4,11,23,1,Standard,703.48,0,1,5,2,1,20
CUST0815,Aaeshika Haldar,aaeshika.haldar@gmail.com,13,36,10,46.0,13,18,1,Basic,1233.75,0,1,4,1,0,41
CUST0816,Rajviant Petrescu,rajviant.petrescu@gmail.com,50,43,4,100.1,4,20,1,Premium,596.48,1,1,9,3,1,10
CUST0817,Anin Haldar,anin.haldar@gmail.com,28,43,18,86.5,22,12,1,Basic,293.7,0,0,1,4,1,10
CUST0818,Lakavit Haldar,lakavit.haldar@gmail.com,58,50,2,25.4,7,23,0,Standard,1411.43,1,0,4,0,0,40
CUST0819,Arinaya Novak,arinaya.novak@gmail.com,20,29,17,63.4,43,4,0,Premium,711.92,1,1,8,4,0,29
CUST0820,Saiantini Kulasekaran,saiantini.kulasekaran@gmail.com,28,37,13,82.9,24,23,1,Standard,1229.5,0,0,8,4,1,16
CUST0821,Surishika Chakraborty,surishika.chakraborty@gmail.com,8,33,4,32.0,4,16,1,Standard,561.89,1,0,1,0,0,42
CUST0822,Join Ishikawa,join.ishikawa@gmail.com,41,11,26,100.5,28,23,0,Premium,1039.27,0,0,6,0,0,89
CUST0823,Miis Purohit,miis.purohit@gmail.com,39,18,25,67.7,15,16,0,Basic,1334.3,0,0,9,1,0,74
CUST0824,Elon Keller,elon.keller@gmail.com,1,36,11,24.0,1,1,0,Basic,253.14,3,0,3,3,1,10
CUST0825,Ariantika Basu,ariantika.basu@gmail.com,3,43,7,72.0,3,22,0,Standard,1278.83,3,0,2,1,1,19
CUST0826,Rajenendra Novak,rajenendra.novak@gmail.com,13,58,12,120.0,14,25,0,Basic,941.73,0,0,0,1,0,34
CUST0827,Hareshya Purohit,hareshya.purohit@gmail.com,28,58,10,22.3,38,2,0,Premium,988.71,2,0,2,0,0,22
CUST0828,Ishyaesh Mensah,ishyaesh.mensah@gmail.com,57,48,7,98.9,1,3,0,Basic,879.11,0,0,8,0,0,52
CUST0829,Haryaika Raghunathan,haryaika.raghunathan@gmail.com,49,16,13,28.8,38,26,0,Premium,1335.82,0,0,8,3,0,60
CUST0830,Vivilesh Mensah,vivilesh.mensah@gmail.com,25,9,7,95.0,38,21,1,Premium,255.46,0,0,6,4,0,44
CUST0831,Manantendra Andersson,manantendra.andersson@gmail.com,56,56,24,89.5,21,25,0,Basic,538.34,2,1,2,1,0,16
CUST0832,Isharya Mehra,isharya.mehra@gmail.com,33,54,17,39.6,48,20,0,Standard,1337.49,0,1,2,3,0,22
CUST0833,Joan Fernandes,joan.fernandes@gmail.com,38,48,10,42.5,29,17,0,Basic,1177.05,0,1,3,1,0,44
CUST0834,Arienendra Purohit,arienendra.purohit@gmail.com,53,46,29,96.1,5,20,1,Standard,221.94,0,1,6,4,1,10
CUST0835,Kaa Chakraborty,kaa.chakraborty@gmail.com,6,11,10,58.1,49,22,0,Basic,871.11,1,0,6,1,0,71
CUST0836,Luis Gokhale,luis.gokhale@gmail.com,58,15,24,89.0,10,21,1,Premium,887.44,0,1,1,2,0,54
CUST0837,Ishviesh Balasubramaniam,ishviesh.balasubramaniam@gmail.com,44,23,4,22.0,28,29,0,Premium,720.15,0,0,4,3,0,53
CUST0838,Vivnaika Mensah,vivnaika.mensah@gmail.com,45,18,20,103.0,21,1,1,Basic,585.61,0,0,6,0,0,67
CUST0839,Shaviendra Raghunathan,shaviendra.raghunathan@gmail.com,32,7,4,86.8,7,20,1,Basic,1085.24,1,0,6,1,0,60
CUST0840,Leo Petrescu,leo.petrescu@gmail.com,45,30,22,109.3,3,6,0,Premium,469.13,1,0,5,3,0,36
CUST0841,Yogitendra Gokhale,yogitendra.gokhale@gmail.com,47,20,7,20.2,45,29,0,Basic,1237.63,0,0,9,3,0,56
CUST0842,Avienira Ilangovan,avienira.ilangovan@gmail.com,21,16,22,73.2,47,15,0,Premium,1242.95,1,0,9,1,0,66
CUST0843,Arinaant Hernandez,arinaant.hernandez@gmail.com,16,22,1,73.9,20,26,0,Standard,738.84,0,1,7,0,0,78
CUST0844,Aarviika Raghunathan,aarviika.raghunathan@gmail.com,54,36,12,45.6,19,26,0,Basic,567.61,2,0,2,0,0,44
CUST0845,Miel Ishikawa,miel.ishikawa@gmail.com,21,53,24,57.7,35,14,0,Premium,568.04,0,0,0,1,0,39
CUST0846,Joon Petrescu,joon.petrescu@gmail.com,11,15,13,9.4,4,20,0,Standard,825.98,0,0,2,3,0,61
CUST0847,Avienesh Kowalski,avienesh.kowalski@gmail.com,37,5,10,90.8,5,15,0,Premium,1134.45,0,0,1,0,0,95
CUST0848,Aarana Okafor,aarana.okafor@gmail.com,36,7,15,68.2,1,14,0,Premium,665.53,1,0,1,1,0,75
CUST0849,Arieshan Novak,arieshan.novak@gmail.com,35,24,27,11.6,4,25,0,Basic,992.06,2,1,1,1,0,48
CUST0850,Maneshika Petrescu,maneshika.petrescu@gmail.com,19,17,13,83.3,12,21,0,Basic,696.23,0,0,4,1,0,75
CUST0851,Kais Chakraborty,kais.chakraborty@gmail.com,20,24,23,58.7,27,24,0,Premium,594.88,1,0,0,3,0,42
CUST0852,Aaravira Parameswaran,aaravira.parameswaran@gmail.com,57,11,22,9.0,42,25,0,Premium,231.32,0,0,9,0,0,89
CUST0853,Maneshit Chakraborty,maneshit.chakraborty@gmail.com,18,14,22,116.5,23,26,0,Basic,204.09,0,0,3,3,0,62
CUST0854,Mananendra Dimitrov,mananendra.dimitrov@gmail.com,47,58,21,114.1,25,5,1,Premium,494.37,0,1,9,2,1,11
CUST0855,Saiviira Gokhale,saiviira.gokhale@gmail.com,41,25,22,64.0,21,6,0,Standard,727.33,1,0,4,0,0,65
CUST0856,Daa Parameswaran,daa.parameswaran@gmail.com,49,40,28,15.8,24,17,0,Basic,1305.64,1,1,1,3,0,26
CUST0857,Saiyaendra Kulasekaran,saiyaendra.kulasekaran@gmail.com,14,44,9,91.8,25,11,0,Premium,1237.03,0,1,4,0,0,56
CUST0858,Sureshika Kowalski,sureshika.kowalski@gmail.com,15,25,26,61.6,45,16,1,Basic,546.31,0,1,9,2,0,44
CUST0859,Yogarya Balasubramaniam,yogarya.balasubramaniam@gmail.com,31,46,9,39.8,46,12,1,Premium,516.9,0,1,3,4,1,10
CUST0860,Raia Mahadevan,raia.mahadevan@gmail.com,1,31,15,61.5,32,15,1,Basic,494.52,0,0,7,1,1,46
CUST0861,Shaeshant Fernandes,shaeshant.fernandes@gmail.com,53,9,10,65.1,32,23,0,Standard,640.01,0,0,0,3,0,67
CUST0862,Lakantesh Gokhale,lakantesh.gokhale@gmail.com,54,15,24,69.7,5,4,0,Basic,846.66,0,0,4,2,0,69
CUST0863,Kaia Bhattacharya,kaia.bhattacharya@gmail.com,54,6,26,55.7,36,27,0,Standard,769.27,0,1,9,2,0,78
CUST0864,Ishesha Novak,ishesha.novak@gmail.com,3,16,25,74.7,46,18,0,Standard,482.76,0,1,0,0,0,84
CUST0865,Aaranav Gokhale,aaranav.gokhale@gmail.com,16,22,29,110.7,42,21,1,Basic,368.59,0,1,9,0,0,63
CUST0866,Kriviant Dimitrov,kriviant.dimitrov@gmail.com,23,25,10,46.7,49,28,0,Standard,215.35,0,1,9,1,0,67
CUST0867,Aaara Fernandes,aaara.fernandes@gmail.com,57,20,8,88.5,42,3,1,Standard,399.15,0,0,3,0,0,65
CUST0868,Haritesh Petrescu,haritesh.petrescu@gmail.com,11,21,24,107.9,39,22,0,Basic,1115.96,1,0,7,3,0,45
CUST0869,Suranika Keller,suranika.keller@gmail.com,12,57,16,57.4,16,8,1,Premium,515.73,0,0,0,3,1,10
CUST0870,Rajviya Bhattacharya,rajviya.bhattacharya@gmail.com,10,6,17,56.0,33,23,0,Basic,808.18,1,1,1,3,0,60
CUST0871,Sainaesh Okafor,sainaesh.okafor@gmail.com,32,13,26,74.2,49,3,0,Standard,967.69,0,1,0,4,0,55
CUST0872,Shaanta Gokhale,shaanta.gokhale@gmail.com,16,14,27,73.0,21,8,0,Standard,1351.89,0,1,6,3,0,62
CUST0873,Manantan Kulasekaran,manantan.kulasekaran@gmail.com,8,52,5,97.8,9,18,0,Standard,1354.51,0,1,1,0,0,48
CUST0874,Seel Almeida,seel.almeida@gmail.com,38,6,4,59.8,6,10,0,Basic,1168.45,0,1,0,0,0,94
CUST0875,Neeanav Almeida,neeanav.almeida@gmail.com,12,8,18,119.6,45,25,1,Standard,244.7,0,1,5,3,0,53
CUST0876,Harishika Mensah,harishika.mensah@gmail.com,24,50,24,11.8,35,20,0,Standard,946.59,2,1,5,2,1,14
CUST0877,Devitini Ishikawa,devitini.ishikawa@gmail.com,28,47,19,5.4,39,17,0,Standard,1221.56,0,0,9,2,0,37
CUST0878,Seon Gokhale,seon.gokhale@gmail.com,53,7,4,78.6,22,8,0,Premium,221.47,0,1,1,2,0,77
CUST0879,Mius Parameswaran,mius.parameswaran@gmail.com,8,49,28,39.3,41,23,0,Standard,913.59,1,0,0,1,0,33
CUST0880,Maan Moretti,maan.moretti@gmail.com,58,58,7,32.6,5,11,1,Basic,1314.09,0,1,9,4,1,10
CUST0881,Leen Gokhale,leen.gokhale@gmail.com,28,22,10,40.9,42,29,1,Basic,815.33,1,0,2,3,0,29
CUST0882,Prailav Novak,prailav.novak@gmail.com,36,28,25,34.4,23,5,1,Basic,204.34,0,0,9,1,0,49
CUST0883,Neeeshya Dimitrov,neeeshya.dimitrov@gmail.com,26,17,18,8.5,17,26,1,Basic,213.32,3,1,4,2,1,22
CUST0884,Tannaendra Venkataraman,tannaendra.venkataraman@gmail.com,8,30,19,116.7,12,13,1,Basic,740.63,0,0,5,3,0,31
CUST0885,Shayaika Balasubramaniam,shayaika.balasubramaniam@gmail.com,58,29,4,30.4,23,21,0,Basic,400.51,0,1,2,1,0,63
CUST0886,Rajarini Ilangovan,rajarini.ilangovan@gmail.com,50,51,10,89.4,16,23,1,Basic,1062.79,2,0,8,0,1,14
CUST0887,Manenendra Fernandes,manenendra.fernandes@gmail.com,28,38,1,92.7,3,5,0,Basic,1120.44,0,0,4,2,0,46
CUST0888,Aareshini Fernandes,aareshini.fernandes@gmail.com,28,34,23,111.9,30,24,0,Basic,430.24,0,0,1,1,0,58
CUST0889,Neeeshendra Hernandez,neeeshendra.hernandez@gmail.com,37,17,18,8.5,22,27,0,Basic,1354.09,1,0,9,0,0,73
CUST0890,Aviavika Khatri,aviavika.khatri@gmail.com,41,58,5,105.3,9,13,1,Basic,773.48,0,0,5,2,1,11
CUST0891,Yogviav Venkataraman,yogviav.venkataraman@gmail.com,36,41,15,65.6,29,6,1,Standard,384.7,0,0,7,4,1,12
CUST0892,Maia Balasubramaniam,maia.balasubramaniam@gmail.com,27,38,17,77.7,47,29,0,Standard,1192.53,1,0,5,2,0,36
CUST0893,Noo Andersson,noo.andersson@gmail.com,54,16,3,79.1,37,5,1,Basic,1225.97,0,0,3,4,0,37
CUST0894,Aviantika Mensah,aviantika.mensah@gmail.com,17,13,12,99.3,23,9,1,Standard,1030.08,1,0,5,4,0,30
CUST0895,Maa Gokhale,maa.gokhale@gmail.com,9,30,2,43.3,13,27,0,Basic,1308.51,3,1,7,4,0,10
CUST0896,Praanini Hernandez,praanini.hernandez@gmail.com,33,23,1,89.3,32,16,0,Basic,1157.58,0,0,7,3,0,53
CUST0897,Saiavika Mehra,saiavika.mehra@gmail.com,53,34,23,65.8,46,2,1,Basic,1345.87,0,0,9,3,1,27
CUST0898,Devenika Moretti,devenika.moretti@gmail.com,20,43,21,96.2,47,1,0,Standard,763.05,0,1,1,4,0,25
CUST0899,Rajarant Balasubramaniam,rajarant.balasubramaniam@gmail.com,13,59,17,118.9,48,8,0,Standard,1170.88,0,0,7,0,0,41
CUST0900,Saieshav Mensah,saieshav.mensah@gmail.com,28,44,22,28.1,23,28,0,Basic,1498.68,2,1,5,4,1,10
CUST0901,Neeviesh Parameswaran,neeviesh.parameswaran@gmail.com,48,33,16,119.4,45,19,0,Basic,1141.41,0,1,1,1,0,59
CUST0902,Devesha Parameswaran,devesha.parameswaran@gmail.com,29,2,5,15.3,17,11,1,Premium,347.44,0,1,0,4,0,51
CUST0903,Harava Kulasekaran,harava.kulasekaran@gmail.com,13,36,15,5.3,40,28,0,Basic,872.81,1,0,5,3,0,30
CUST0904,Neeenav Mahadevan,neeenav.mahadevan@gmail.com,46,42,3,10.1,21,12,1,Basic,962.55,2,1,6,3,1,10
CUST0905,Harnait Hernandez,harnait.hernandez@gmail.com,35,39,28,44.3,2,12,1,Premium,425.47,0,1,9,1,0,38
CUST0906,Aaavan Andersson,aaavan.andersson@gmail.com,6,25,7,77.8,37,7,1,Premium,1450.76,0,0,4,1,0,52
CUST0907,Tanantika Mensah,tanantika.mensah@gmail.com,18,54,11,12.9,6,26,0,Standard,427.25,1,0,9,2,0,20
CUST0908,Devantira Novak,devantira.novak@gmail.com,51,22,10,5.7,44,13,0,Standard,429.83,3,0,7,0,0,48
CUST0909,Varanesh Hernandez,varanesh.hernandez@gmail.com,5,43,9,112.8,18,27,0,Basic,1388.72,1,1,8,0,0,47
CUST0910,Harvian Purohit,harvian.purohit@gmail.com,47,38,14,99.5,30,8,0,Basic,803.77,0,0,3,0,0,62
CUST0911,Aviishya Gokhale,aviishya.gokhale@gmail.com,25,14,13,98.1,22,29,1,Standard,281.14,0,1,6,3,0,47
CUST0912,Tanenini Moretti,tanenini.moretti@gmail.com,2,55,29,106.7,33,29,0,Basic,976.64,0,0,7,0,0,45
CUST0913,Suravan Bhattacharya,suravan.bhattacharya@gmail.com,10,48,25,85.5,30,22,0,Standard,981.37,0,1,5,2,0,36
CUST0914,Yogavit Khatri,yogavit.khatri@gmail.com,56,3,25,17.0,17,28,0,Premium,282.85,2,0,1,2,0,61
CUST0915,Manenav Gokhale,manenav.gokhale@gmail.com,30,28,2,50.9,43,26,1,Premium,1463.28,2,0,6,0,0,37
CUST0916,Manarit Venkataraman,manarit.venkataraman@gmail.com,50,21,3,88.2,32,9,1,Basic,906.24,3,0,8,1,0,26
CUST0917,Tanviika Mehra,tanviika.mehra@gmail.com,59,24,7,37.2,42,7,0,Standard,926.73,0,0,4,2,0,60
CUST0918,Kriitesh Moretti,kriitesh.moretti@gmail.com,45,12,21,84.1,14,26,1,Standard,875.15,1,0,1,1,0,55
CUST0919,Lakilesh Kowalski,lakilesh.kowalski@gmail.com,5,17,18,7.8,10,21,0,Premium,992.95,1,0,3,3,0,49
CUST0920,Devnaini Kowalski,devnaini.kowalski@gmail.com,55,32,3,40.2,47,24,0,Basic,542.59,1,0,2,2,0,42
CUST0921,Shanaesh Purohit,shanaesh.purohit@gmail.com,56,15,10,68.1,36,15,1,Basic,572.41,0,1,3,1,0,62
CUST0922,Aaryaant Kowalski,aaryaant.kowalski@gmail.com,33,44,22,77.7,34,2,0,Basic,863.74,0,1,9,0,0,56
CUST0923,Kriavan Dimitrov,kriavan.dimitrov@gmail.com,54,41,29,71.4,9,23,1,Basic,1247.69,2,0,6,3,1,10
CUST0924,Praeshit Kowalski,praeshit.kowalski@gmail.com,1,43,7,85.2,42,20,0,Basic,263.82,0,0,9,4,1,25
CUST0925,Sureshendra Chakraborty,sureshendra.chakraborty@gmail.com,18,1,9,5.7,28,25,0,Premium,983.43,2,0,7,4,0,47
CUST0926,Varitya Kowalski,varitya.kowalski@gmail.com,32,54,17,16.6,11,12,1,Standard,1247.81,0,1,0,0,0,31
CUST0927,Raa Chakraborty,raa.chakraborty@gmail.com,47,34,11,104.9,14,1,0,Basic,402.99,1,0,7,3,0,32
CUST0928,Saiyaav Chakraborty,saiyaav.chakraborty@gmail.com,49,41,7,83.4,39,23,1,Standard,218.53,1,0,4,3,1,10
CUST0929,Devantika Petrescu,devantika.petrescu@gmail.com,11,33,24,18.0,47,22,1,Basic,605.53,1,0,6,3,1,18
CUST0930,Rajanya Mehra,rajanya.mehra@gmail.com,21,29,28,101.8,19,8,0,Premium,963.59,0,1,0,3,0,47
CUST0931,Vivavan Haldar,vivavan.haldar@gmail.com,26,58,14,32.9,15,5,0,Premium,378.77,2,0,1,4,1,10
CUST0932,Laknaav Ilangovan,laknaav.ilangovan@gmail.com,25,54,19,60.0,28,15,0,Premium,752.96,1,1,0,1,0,28
CUST0933,Devavika Almeida,devavika.almeida@gmail.com,22,12,4,21.7,24,1,0,Premium,917.02,0,0,4,3,0,64
CUST0934,Ishantira Moretti,ishantira.moretti@gmail.com,59,12,26,86.7,8,1,0,Basic,977.55,1,0,5,1,0,70
CUST0935,Yogviira Suryanarayanan,yogviira.suryanarayanan@gmail.com,27,17,6,81.7,43,25,0,Basic,555.74,0,0,9,3,0,59
CUST0936,Ishilini Gokhale,ishilini.gokhale@gmail.com,49,31,10,29.3,9,10,0,Standard,719.04,0,0,8,2,0,53
CUST0937,Ariavan Ishikawa,ariavan.ishikawa@gmail.com,13,31,7,104.3,47,22,0,Premium,1210.84,0,0,7,2,0,53
CUST0938,Niis Okafor,niis.okafor@gmail.com,33,34,13,51.2,33,10,1,Basic,1422.58,2,0,6,2,1,15
CUST0939,Luon Kowalski,luon.kowalski@gmail.com,34,58,14,38.6,33,21,1,Basic,1319.44,0,0,4,3,1,10
CUST0940,Tanitesh Suryanarayanan,tanitesh.suryanarayanan@gmail.com,41,38,4,22.5,19,15,1,Premium,932.57,1,0,2,1,0,29
CUST0941,Devavesh Almeida,devavesh.almeida@gmail.com,35,45,8,35.6,3,17,0,Basic,732.38,0,0,8,4,0,23
CUST0942,Prailika Novak,prailika.novak@gmail.com,1,51,5,7.5,10,22,1,Standard,631.84,0,1,4,0,1,34
CUST0943,Sainaant Haldar,sainaant.haldar@gmail.com,21,28,1,72.1,40,6,0,Standard,361.44,3,0,2,4,0,10
CUST0944,Ishilika Venkataraman,ishilika.venkataraman@gmail.com,48,48,4,101.9,47,3,1,Basic,337.52,1,0,2,3,1,10
CUST0945,Haranan Okafor,haranan.okafor@gmail.com,55,28,3,68.1,42,13,1,Basic,1093.86,2,0,2,2,1,21
CUST0946,Tanavesh Raghunathan,tanavesh.raghunathan@gmail.com,6,52,9,30.2,1,16,0,Premium,536.73,0,0,5,2,0,32
CUST0947,Aviyaav Suryanarayanan,aviyaav.suryanarayanan@gmail.com,28,43,8,8.9,29,8,0,Standard,530.06,0,0,0,1,0,49
CUST0948,Noel Suryanarayanan,noel.suryanarayanan@gmail.com,17,56,1,29.7,34,15,1,Premium,1496.65,2,0,3,3,1,10
CUST0949,Devyaesh Gokhale,devyaesh.gokhale@gmail.com,5,15,27,52.9,13,17,1,Basic,443.3,1,0,7,4,1,28
CUST0950,Neeantan Venkataraman,neeantan.venkataraman@gmail.com,31,55,6,92.4,1,17,1,Basic,391.48,0,0,2,3,1,10
CUST0951,Manilika Bhattacharya,manilika.bhattacharya@gmail.com,5,43,9,26.6,34,22,0,Standard,327.29,0,1,4,3,1,33
CUST0952,Praitini Chakraborty,praitini.chakraborty@gmail.com,38,46,7,87.8,29,26,0,Standard,952.75,1,0,1,2,0,28
CUST0953,Yogarit Basu,yogarit.basu@gmail.com,3,56,4,104.7,48,13,0,Basic,1015.22,0,0,1,4,1,12
CUST0954,Kriisha Parameswaran,kriisha.parameswaran@gmail.com,53,9,13,57.2,47,17,1,Premium,673.8,1,0,6,0,0,66
CUST0955,Harana Moretti,harana.moretti@gmail.com,23,29,17,99.5,13,6,0,Basic,895.04,0,0,9,2,0,55
CUST0956,Manenesh Mehra,manenesh.mehra@gmail.com,37,24,28,68.8,48,17,1,Basic,1223.92,0,1,2,4,0,29
CUST0957,Taneshendra Purohit,taneshendra.purohit@gmail.com,53,38,2,78.3,49,16,0,Basic,1262.54,3,0,4,1,0,24
CUST0958,Luel Parameswaran,luel.parameswaran@gmail.com,37,19,28,65.5,29,14,0,Basic,1444.29,0,0,2,2,0,65
CUST0959,Shaviini Chakraborty,shaviini.chakraborty@gmail.com,10,4,5,58.3,39,13,0,Standard,1270.55,0,0,5,1,0,88
CUST0960,Ishilit Hernandez,ishilit.hernandez@gmail.com,10,0,12,32.0,24,6,1,Standard,933.29,1,0,9,2,0,59
CUST0961,Laknaika Petrescu,laknaika.petrescu@gmail.com,19,29,27,39.9,26,3,0,Standard,432.55,0,1,2,3,0,47
CUST0962,Surarini Bhattacharya,surarini.bhattacharya@gmail.com,17,48,21,38.3,17,14,0,Premium,328.69,0,0,7,4,0,20
CUST0963,Manilant Moretti,manilant.moretti@gmail.com,21,2,8,69.8,7,14,0,Basic,269.87,1,0,1,1,0,80
CUST0964,Saiavendra Bhattacharya,saiavendra.bhattacharya@gmail.com,14,44,6,18.8,13,15,0,Basic,1065.48,0,0,2,2,0,40
CUST0965,Praaresh Ilangovan,praaresh.ilangovan@gmail.com,9,13,8,110.4,5,8,0,Basic,1248.8,0,0,7,1,0,79
CUST0966,Ishilesh Venkataraman,ishilesh.venkataraman@gmail.com,46,55,18,87.9,26,29,1,Basic,860.29,0,0,7,2,1,14
CUST0967,Ariviesh Mahadevan,ariviesh.mahadevan@gmail.com,1,29,3,51.2,49,15,0,Standard,270.13,0,0,0,2,0,55
CUST0968,Jois Okafor,jois.okafor@gmail.com,51,49,22,23.2,3,22,0,Standard,895.11,1,1,7,0,0,41
CUST0969,Manviav Kowalski,manviav.kowalski@gmail.com,45,3,12,106.4,7,29,1,Premium,1415.47,1,0,9,0,0,72
CUST0970,Laknaan Suryanarayanan,laknaan.suryanarayanan@gmail.com,13,17,29,99.7,49,27,1,Basic,975.9,0,0,1,0,0,68
CUST0971,Lakishya Almeida,lakishya.almeida@gmail.com,4,36,26,88.0,39,13,0,Basic,1251.26,1,0,6,1,0,46
CUST0972,Praenya Balasubramaniam,praenya.balasubramaniam@gmail.com,1,24,3,36.2,1,17,0,Standard,1239.2,3,0,5,3,1,22
CUST0973,Tannaesh Okafor,tannaesh.okafor@gmail.com,49,47,22,51.3,49,21,1,Basic,1410.77,0,0,1,2,1,22
CUST0974,Elin Mahadevan,elin.mahadevan@gmail.com,40,0,6,16.8,17,24,1,Standard,1200.3,1,1,4,4,0,43
CUST0975,Aviishav Mensah,aviishav.mensah@gmail.com,32,52,2,26.7,43,3,1,Premium,1171.01,0,1,6,0,0,33
CUST0976,Tanilant Chakraborty,tanilant.chakraborty@gmail.com,34,45,23,95.0,25,28,0,Basic,503.33,2,0,7,1,0,27
CUST0977,Mael Parameswaran,mael.parameswaran@gmail.com,28,14,12,87.2,3,6,0,Premium,276.9,2,0,2,1,0,58
CUST0978,Aviviira Raghunathan,aviviira.raghunathan@gmail.com,31,8,2,73.3,15,5,1,Standard,871.88,0,0,0,1,0,69
CUST0979,Tanavya Moretti,tanavya.moretti@gmail.com,8,14,6,108.0,29,22,0,Basic,360.76,0,0,6,4,0,54
CUST0980,Aviavesh Basu,aviavesh.basu@gmail.com,39,48,17,72.1,43,26,0,Standard,1449.85,0,1,4,4,0,20
CUST0981,Aareshya Kowalski,aareshya.kowalski@gmail.com,26,56,3,58.7,32,17,1,Basic,575.9,0,0,4,0,0,29
CUST0982,Ania Hernandez,ania.hernandez@gmail.com,58,23,2,44.1,26,23,0,Basic,1307.83,0,0,6,4,0,45
CUST0983,Vivaresh Andersson,vivaresh.andersson@gmail.com,34,3,23,113.2,16,25,0,Standard,702.91,1,1,0,0,0,87
CUST0984,Kriilya Raghunathan,kriilya.raghunathan@gmail.com,54,11,20,14.5,25,2,0,Premium,619.15,0,0,7,4,0,57
CUST0985,Leer Hernandez,leer.hernandez@gmail.com,54,58,8,112.1,28,26,0,Basic,1414.71,0,1,9,4,0,10
CUST0986,Manenira Balasubramaniam,manenira.balasubramaniam@gmail.com,3,57,22,100.1,9,15,0,Basic,671.32,1,1,4,4,1,10
CUST0987,Luen Raghunathan,luen.raghunathan@gmail.com,59,36,12,19.9,1,5,1,Premium,706.37,0,0,7,0,0,49
CUST0988,Yogavika Kowalski,yogavika.kowalski@gmail.com,50,36,26,70.0,29,26,0,Premium,336.92,2,0,9,2,1,28
CUST0989,Yogeshesh Hernandez,yogeshesh.hernandez@gmail.com,12,42,4,104.7,22,20,0,Standard,1070.58,1,1,9,0,0,48
CUST0990,Vivviesh Dimitrov,vivviesh.dimitrov@gmail.com,1,59,5,70.8,16,6,1,Basic,574.49,0,1,4,2,1,10
CUST0991,Saienini Kowalski,saienini.kowalski@gmail.com,54,5,13,109.3,41,6,0,Premium,960.29,0,0,6,1,0,87
CUST0992,Praantant Fernandes,praantant.fernandes@gmail.com,44,38,29,113.4,44,27,0,Basic,967.76,0,0,9,1,0,54
CUST0993,Avinaika Ishikawa,avinaika.ishikawa@gmail.com,5,55,15,53.6,41,18,1,Standard,1133.96,1,0,2,0,1,20
CUST0994,Krinaini Novak,krinaini.novak@gmail.com,30,45,25,48.4,7,18,1,Basic,1167.81,0,0,1,2,1,24
CUST0995,Rao Mensah,rao.mensah@gmail.com,30,23,23,112.7,14,4,0,Standard,867.79,1,0,5,2,0,51
CUST0996,Vivarav Almeida,vivarav.almeida@gmail.com,59,10,16,82.6,29,17,1,Basic,629.29,1,0,4,2,0,49
CUST0997,Aviantendra Keller,aviantendra.keller@gmail.com,57,12,10,18.3,19,25,0,Standard,1287.69,0,0,8,1,0,80
CUST0998,Praavan Basu,praavan.basu@gmail.com,17,33,25,9.9,19,14,1,Basic,601.83,2,0,9,0,1,32
CUST0999,Aaaresh Ishikawa,aaaresh.ishikawa@gmail.com,48,24,23,69.9,2,14,0,Basic,858.76,0,1,3,3,0,52
CUST1000,Devyaini Khatri,devyaini.khatri@gmail.com,47,6,16,112.0,41,13,1,Standard,720.63,2,1,2,2,1,43
